Date,Close,Volume,volume_adi,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_mfi,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_ui,trend_macd,trend_macd_diff,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_diff,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_tsi,momentum_uo,momentum_roc,momentum_ppo,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,others_dr
2018-12-19,0.1560399566263905,0.1975065563849102,0.4843771322548382,0.4787764008259749,0.4025762093646964,0.5256580671823574,0.4955331373560896,0.5315586908055191,0.4567950826434701,0.2327828411357041,0.3080695342745227,0.0,0.0,0.3884909134305234,0.2794527268707592,0.0,0.0,0.2635531500976564,0.41940165569367,0.4723859934739307,0.6160669769775369,0.7625126627614512,0.9873672970160898,0.8236700637943684,0.2173868643348548,0.7470136736582769,0.3354707504506524,0.1198693928286957,0.345709726676338,0.2964177597831245,0.5456448143388648,0.56,0.24,0.66,0.0,0.0,0.4320454554488938,0.1567123974154579,0.132525827739197,0.5567801784009623,0.4532808655456646,0.3062682206633935,0.4896333292416184,0.3800944242375428,0.3646960087759813,0.3640560737265031,0.4256688371719969,0.3897894113599243
2018-12-20,0.1525968810853999,0.1789872907000201,0.4814968546117643,0.4179847004631662,0.3933939738067202,0.5116002062566931,0.486310788857315,0.5246424909123647,0.3879393580065064,0.2370494079967398,0.2477120461633775,0.0,0.0,0.3946328054405044,0.2645481032655385,0.0,0.0,0.2881033853854465,0.4118868287601012,0.4634556426303887,0.5485879589061707,0.8172073518583454,0.9872153002618688,0.8331184673376038,0.1730425015100578,0.7429903814383294,0.3145978363384101,0.0599346964143478,0.3446062582336786,0.272151490089548,0.5515320157042827,0.52,0.2,0.66,0.0,0.0,0.4097324479490434,0.0326267266586917,0.1434014032920942,0.5479637833554285,0.4429470572098606,0.2751565952480332,0.477469577123814,0.3630141498512265,0.3949067650264545,0.3923044138737909,0.4430189322907504,0.3759724720292292
2018-12-21,0.1432269153057247,0.3846842848497075,0.4639170479838454,0.3587059685380936,0.3311583393680659,0.5155950355391744,0.4823278999341475,0.4875171297068693,0.2670370789962418,0.2740331489147808,0.1343794603153386,0.0,1.0,0.4144815779134422,0.2156228690561163,0.0,1.0,0.3280700392448801,0.3952423710208631,0.439350119283161,0.5197699657281999,0.8417944841490103,0.9869484425148524,0.8450901433886905,0.1881305352494015,0.738074906901136,0.2942905433093286,0.0299673482071739,0.3563511587355665,0.2417392068410416,0.6013775795228333,0.48,1.0,0.24,0.0,0.0,0.355868912244368,0.0,0.06311304135805,0.5297389668113098,0.3949225950479725,0.3059357609709062,0.4504355004694033,0.3167667765451421,0.5456454149523233,0.4602578956106777,0.603213449977198,0.3038665489173374
2018-12-24,0.1413199383825501,0.1091305224934436,0.4582896464036039,0.3495003212726363,0.3400665302558442,0.5123481082322666,0.4742717257983477,0.4848064606152711,0.1771095678832346,0.3075400872259193,0.1502513828383154,0.0,1.0,0.4299943866980259,0.2164152561855721,0.0,1.0,0.3497856236846694,0.3806712717337599,0.4239176346651529,0.483951006497541,0.9101738473500786,0.9866002255284329,0.8523117023787885,0.163925004875931,0.7310520192499911,0.2692898206809648,0.0149836741035869,0.3688353049635995,0.2252036316092746,0.5750445079468425,0.44,1.0,0.2199999999999999,0.0,0.0,0.345902467222574,0.0,0.0108755755528973,0.5130476723499269,0.3816556501663363,0.2683881261018874,0.4264548969899935,0.2864595043106966,0.4868877564162577,0.4969414566083317,0.4770517069291121,0.3933076761392832
2018-12-26,0.1596308229345378,0.1493080492233205,0.4701154002435855,0.3733866823332586,0.4103770310485294,0.5491120815277606,0.4980742358018408,0.5181843394330025,0.2526163053477977,0.3081213805148901,0.4188127759023124,0.0,0.0,0.4885257542973795,0.3367231603666974,0.0,0.0,0.3454309796658891,0.3923713472818868,0.4603788529962648,0.5630676338720884,0.8191671227861878,0.986395029792849,0.8630027018167308,0.16972583907507,0.7285932313543373,0.2702432183922107,0.0358064515778678,0.3541157305180806,0.3005713958204901,0.5060494547800996,0.4,0.96,0.2199999999999999,0.0,0.0,0.4927904369371662,0.9601839351992582,0.3200613117330862,0.5274051456174302,0.5334299284560554,0.436593237083851,0.445244180836706,0.3559290464803602,0.463165183885916,0.5191505689246897,0.4186530403472291,0.6471437576508238
2018-12-27,0.1610944275562425,0.1480088763364938,0.4818891260637611,0.4433130648139589,0.4173038158077922,0.5316560107517424,0.5079892087550726,0.5206739711262162,0.3291924579358336,0.3080843269232599,0.4399745646911897,0.0,0.0,0.5337330682077431,0.3500601037196925,0.0,0.0,0.3431545152477246,0.4041214734169877,0.4896408128179075,0.6057452792379038,0.763126616919757,0.9863134399641448,0.8691153807770213,0.1767144982744735,0.7275356034406848,0.2799464506764569,0.1085167433759229,0.3372966198437349,0.2883433107391487,0.4626187041061914,0.36,0.92,0.2199999999999999,0.0,0.0,0.5024091122898819,1.0,0.6533946450664195,0.5404826171899829,0.61875994266134,0.4337608998434001,0.4641574476322926,0.4117763458062689,0.4422608464591654,0.5306280834303846,0.3753552943511681,0.4343843047552436
2018-12-28,0.1592917761445015,0.1012144442202945,0.4766928663265514,0.3652607315314582,0.4144062526888234,0.5358812552209281,0.512393023113827,0.5183918000560652,0.3916607162825714,0.2996598848613677,0.4223662355605523,0.0,0.0,0.5333741270815511,0.3442741104653489,0.0,0.0,0.3336743332853839,0.4118219786480985,0.5055268997869121,0.6519510061935794,0.7557539966203365,0.9863054069564984,0.8702729525171738,0.1885864556864995,0.7244340211161733,0.2814827225233918,0.213845084642491,0.3146588718056333,0.3072601870204289,0.4429781158894462,0.32,0.88,0.2199999999999999,1.0,0.0,0.4900817813357016,0.921234456537748,0.9604727972456688,0.548640764815073,0.6060682936634292,0.4072744095799195,0.4765161924853416,0.442092225916749,0.3943467826732819,0.5253935320489194,0.3079287287438804,0.3959268199380554
2018-12-31,0.1587932603584166,0.0960177526729876,0.4749303895208276,0.3430312532944501,0.4150310067251821,0.5198886162955386,0.5149895605671689,0.5177806969504378,0.3920333456327008,0.2878992150138298,0.4245041906751144,0.0,0.0,0.5463171829439439,0.3428412869072539,0.0,0.0,0.3262913678637568,0.4178410550124478,0.5151119712970506,0.6487877677607032,0.7209976862948745,0.9863469792312896,0.8729138846001524,0.1904836463344305,0.7231133269595155,0.2899658485961056,0.441147965325345,0.2991712395689853,0.2894314914331277,0.4539475339521208,0.28,0.84,0.2199999999999999,0.0,0.0,0.4865265331490468,0.8985181802727634,0.939917545603504,0.5545588862542206,0.6204328786720252,0.3829718506901484,0.486169357077269,0.4604165901399659,0.3512500507389741,0.508238784809751,0.2598354604742371,0.4112140530100538
2019-01-02,0.1616103383423147,0.0910066572523703,0.4803841236671859,0.2897381863896089,0.4228268938647839,0.5191188399423198,0.5104476426996041,0.5211099312816463,0.3357242979417997,0.2609439085319002,0.4840366707116766,0.0,0.0,0.5290274714932646,0.3567974657028828,0.0,0.0,0.3199594033247892,0.4264888492218279,0.5276637222969335,0.6184611078844572,0.7401730433625855,0.9864525297168604,0.8775549839298377,0.1746813813129548,0.7251819169519385,0.3113064519664877,0.7205739826626761,0.2895424247070506,0.2694670398864359,0.4544800594846532,0.24,0.8,0.2199999999999999,0.0,0.0,0.5082366500386721,1.0,0.939917545603504,0.5633231368386552,0.6714240792657129,0.4006361357233806,0.5001043310834231,0.4844581803644577,0.3123515826750211,0.482811070243381,0.2264573145274172,0.4504546135370558
2019-01-03,0.1531446233867945,0.1317248335686907,0.4709821983144364,0.2840914192501389,0.3991098842483461,0.5247847834491766,0.5060738717948222,0.5080581812813358,0.2800824049253533,0.2219265719783378,0.3436587477890597,0.0,0.0,0.5531186404503982,0.3121501763134645,0.0,0.0,0.3216303867660812,0.4234359165344983,0.5159672376814449,0.6023003381895347,0.7719807859905895,0.9865175822303676,0.8842284003009278,0.1568634692141267,0.7225453669610219,0.3116917994437065,0.8602869913313417,0.2765679453326595,0.2625077804372647,0.4162612745116735,0.2,0.76,0.2199999999999999,0.0,0.0,0.4470632547334467,0.623163807868326,0.8405606627136967,0.5600520081522741,0.6577793660813298,0.3865034184054985,0.4950795498218475,0.4621477309983816,0.310747567146897,0.4619862763899413,0.2450282762224627,0.3178116444405404
2019-01-04,0.1683892276724553,0.1481137784950575,0.4819161432283308,0.3911507292133664,0.4509752203761564,0.5345671993213211,0.5119675553627527,0.5345705820926113,0.3460117488452224,0.2295102070921963,0.6438306693009536,0.0,0.0,0.5305601574639034,0.3910140276322104,1.0,0.0,0.3171140768835544,0.4399600602044185,0.5429808025396502,0.6181632847167398,0.734511100274099,0.9867074600469466,0.891113918498715,0.1709253975321914,0.7244137695947485,0.3301379800543011,0.9301434956656746,0.258959317899086,0.2741364651285063,0.3741618752946325,0.16,0.72,0.2199999999999999,0.0,0.0,0.551703578680838,1.0,0.8743879359561088,0.5785131117531428,0.7595832082552215,0.5321184955310583,0.5217867006429482,0.5138288845152449,0.3215260765994691,0.4485695196048856,0.274916771204785,0.6010025897142661
2019-01-07,0.1677661441115245,0.1538591890256203,0.4859276641727467,0.3549890027245571,0.4454838703237818,0.5286360056944727,0.5171754013159761,0.5335079343437228,0.4163561143361573,0.2282158082427535,0.6331846101240725,0.0,0.0,0.4962853458402261,0.3831584750623498,0.0,0.0,0.3065831948454033,0.4524207494435055,0.5570424732866246,0.6682147837788165,0.7115128294181531,0.9869711457248922,0.8885076678429442,0.1644310689972888,0.7279778191516167,0.3521185249032652,0.9650717478328412,0.2445175197644351,0.2713439295306963,0.3597477700264181,0.12,0.68,0.2199999999999999,0.0,0.0,0.5471459219602273,0.9778540713977878,0.8670059597553714,0.5919873158397918,0.716834527409068,0.4939212361016444,0.5418566153843906,0.5406306086622683,0.3340781923718369,0.4416128417875241,0.3009806307709528,0.4099562483569571
2019-01-08,0.1705049445954791,0.1053136978010893,0.4892690524794873,0.4072335381004974,0.449422382621039,0.5284335529897362,0.5253528988629684,0.5370013136412892,0.4831924280742546,0.2422942687647311,0.6630123068246158,0.0,0.0,0.441532983246046,0.391403433157063,1.0,0.0,0.284688493088975,0.4656265388362922,0.5696760744608496,0.7143229363326505,0.6828985138437101,0.9873038842499507,0.8869543193808516,0.1529865056115409,0.7381861642254346,0.396284908908648,0.9825358739164242,0.2386256955816189,0.2893796354987924,0.3420618655539036,0.08,0.64,0.2199999999999999,0.0,0.0,0.5641884241305801,1.0,0.9926180237992628,0.6061595908623828,0.6808176693741425,0.5265507585548866,0.5630477765486207,0.5645288102602702,0.3091715035332564,0.4285534817016425,0.2763587253083292,0.4485949986721055
2019-01-09,0.1694268105041865,0.0713576760137179,0.4881636479784001,0.3786657203418502,0.444183973622815,0.5248174418948369,0.5245837346474432,0.535962071087092,0.4693623285513744,0.2519482913389945,0.6279519856958885,0.0,0.0,0.4095424370991803,0.3707856627876871,0.0,0.0,0.2696254005948823,0.4746438867201945,0.5720015703296306,0.7116020478953766,0.6859587208808793,0.9876609970526524,0.8831256990789352,0.1250335563723203,0.7499175857102773,0.4401998060569931,0.9912679369582156,0.2331547159832896,0.2791694113634389,0.3299928465662939,0.04,0.6,0.2199999999999999,0.0,0.0,0.5553286586163582,0.9594121140923608,0.9790887284967164,0.6160927988835059,0.6972352281394619,0.5428842708582716,0.5774566255674737,0.5687862890392087,0.2636256008004993,0.4044019718151211,0.2316062948602583,0.4048179750647431
2019-01-10,0.1686095124357233,0.0697437966512003,0.4942047522551735,0.4015030668259149,0.4401973082745553,0.5186486422161793,0.5218022773796345,0.535183258325091,0.493164789604348,0.2580542626053529,0.6050158140811146,0.0,0.0,0.3434366258845652,0.3618983449453721,0.0,0.0,0.2499439898139993,0.4805927623036959,0.5681612870707301,0.7133344320675588,0.7193430166014646,0.9880131876807022,0.8780691448691864,0.1188731101533613,0.7550262315101139,0.449835194501803,0.9956339684791116,0.2196900450717698,0.2691212063966742,0.361534486857592,0.0,0.56,0.2199999999999999,0.0,0.0,0.548299421056325,0.9272101453555652,0.9622074198159756,0.6230694029031962,0.7402418476032878,0.6034228320743216,0.5869248618492939,0.5613666344465815,0.2251269939690014,0.3734971588762702,0.2043593922691408,0.4077587729118959
2019-01-11,0.1644476585896254,0.086955820052451,0.4937959154399765,0.430466628248947,0.4294902397609579,0.5203672880651465,0.5252812023315757,0.5305692711637069,0.5110380302397698,0.2549918842185391,0.5355958677302269,0.0,0.0,0.2962089380217683,0.3258135639467467,0.0,0.0,0.2228357016158067,0.4800200320851309,0.552973067935867,0.7114901730310071,0.6757424478960123,0.988307027349046,0.8663891137959173,0.1715787368767892,0.7569033501570965,0.4417174794989352,0.9978169842395594,0.2076769141469409,0.2560218654909308,0.3818099544640392,0.0,0.52,0.24,0.0,0.0,0.5127099973232605,0.7641697728222866,0.8835973440900711,0.6230761211283499,0.6954388341436352,0.5894259603489176,0.5859999681179253,0.532657974457698,0.2084836113589556,0.3437655852235215,0.2090929480264931,0.3693842567945305
2019-01-14,0.1606915842700886,0.0773774460359088,0.4908073392736526,0.4247297888843664,0.4217774535162646,0.5204249069065566,0.527197776213486,0.526673588406925,0.5822707544197253,0.2497329116078426,0.4752287139640112,0.0,0.0,0.2768311757910723,0.2933084813319427,0.0,0.0,0.1641269190658023,0.4748356445983161,0.5322548473733488,0.733648175560403,0.6669016767580206,0.9885125819239976,0.8528142985841678,0.176673094299411,0.7595158031962889,0.4349990955855741,0.9989084921197832,0.2028923301390053,0.2468264816848805,0.4056539784550819,0.84,0.48,0.6799999999999999,0.0,0.0,0.4822844457817714,0.6247858565481328,0.772055258241995,0.6178648137336838,0.7702739437312263,0.4409572237373448,0.5777378056642167,0.493613969289047,0.1878925423832484,0.3137848083389065,0.2080875117042315,0.373456084078309
2019-01-15,0.1708353383740128,0.1138027032479322,0.4995782188807742,0.5049739778754445,0.4484750161456779,0.5369270799059783,0.5369511239883731,0.5406989913928285,0.6556116909816606,0.2615695774365831,0.6404636784342491,0.0,0.0,0.2817794383521596,0.3723305680964202,0.0,0.0,0.1105333147774755,0.4829277542731158,0.540345659370111,0.7431871919397224,0.5693943270186614,0.9887512246671384,0.8416762266425504,0.1700811543360412,0.768241570277743,0.4534869793703047,0.9994542460598952,0.2022477562019348,0.3262317169854361,0.3723945072641309,0.8,0.44,0.6799999999999999,0.0,0.0,0.55848548272907,0.9513090018920408,0.7800882104208203,0.6270834807643232,0.7691677482948337,0.4953837462943647,0.5905950834320574,0.5086546865136066,0.2038506928816373,0.2946017349284187,0.2516519678655512,0.536440371733224
2019-01-16,0.1717047991981928,0.1168771434335283,0.491677973764255,0.5048924858411051,0.4476340480938792,0.5310317917655186,0.5297765620798095,0.5418860675627494,0.6513448922994383,0.2679999909569727,0.6344618165835185,0.0,0.0,0.2471226720027122,0.3724675825723593,0.0,0.0,0.1033243022066453,0.4900997286319882,0.5451088599528694,0.7929706907593617,0.6010441054851128,0.9890103332768732,0.8321603641757362,0.166012406554831,0.7773348913032264,0.4675854365199378,0.9997271230299511,0.2109572159777392,0.363110445479648,0.3587369028488427,1.0,0.4,0.8,0.0,0.0,0.5644036856723328,1.0,0.8586982861467248,0.635592099664044,0.713770668603897,0.5126111646782063,0.6019363249530075,0.5173653931697286,0.2204306707856708,0.2842439220562531,0.2872583981361369,0.4270049571639557
2019-01-17,0.1744900234225232,0.0628767399636877,0.4969970158871548,0.5386532451213722,0.449376462170039,0.5218366633648016,0.5258800805158678,0.5443523845307735,0.6356134590449743,0.2824838500133581,0.6561003192465935,0.0,0.0,0.2042722591542049,0.390749482964329,1.0,0.0,0.0996894214247494,0.4987887598676669,0.5517378443381853,0.7668313049261114,0.6022383989395812,0.9892990202642252,0.8256456519064488,0.1717552217972044,0.7854925694220622,0.47401711451022,0.9998635615149792,0.2147266898415923,0.3479874785221014,0.3677603528067902,0.96,0.36,0.8,0.0,0.0,0.5836563839219515,1.0,0.9837696672973472,0.6461220346220541,0.7164049323940311,0.5334985944827428,0.6156101682636703,0.5294450455239875,0.1881322774300158,0.2662396101839508,0.256407803722498,0.4487293166834817
2019-01-18,0.1768607261318077,0.1435545692959451,0.4953200892515065,0.5644092886365007,0.4534033385564415,0.5293981818325258,0.5233074883730146,0.5481046301534829,0.6461905931991428,0.2968156826977762,0.6656510355216935,0.0,0.0,0.1653430149089063,0.4128101458576548,1.0,0.0,0.0932392697396744,0.5080654268295868,0.5581327553090729,0.7324213188964036,0.5874075167106626,0.9896173442512396,0.8216653577531973,0.1445902765199689,0.7896136492392183,0.4612238562342465,0.9999317807574932,0.2293473311211759,0.3954416448685497,0.3507306071409626,1.0,0.32,0.8400000000000001,0.0,0.0,0.5998674976802346,1.0,1.0,0.6577857090570095,0.7240378039771831,0.529788295864264,0.63011783977775,0.5409358124409681,0.2339640895338292,0.2656262079864337,0.3265732350985339,0.4437874826215555
2019-01-22,0.1685515661761743,0.122332055678838,0.49067986044454,0.5561114489561404,0.4270884553362794,0.5098648413366899,0.5193298865234051,0.5365799685931487,0.6362834168491353,0.2891421689753043,0.5302634738221617,0.0,0.0,0.1774411315313802,0.3129531970286157,0.0,0.0,0.0927378388625484,0.5047651169440309,0.5398828809185131,0.6825017111564089,0.60932414383769,0.9898573903057352,0.8210436731855838,0.1858712918192272,0.7917401898597799,0.4432869204007769,0.9999658903787504,0.2189428924858717,0.3607477862651625,0.4644817314666425,0.96,0.28,0.8400000000000001,0.0,0.0,0.5230023770592013,0.4969699850036191,0.8323233283345398,0.654492758950595,0.635469785690135,0.5335175817395289,0.6248531639762446,0.5068041910578169,0.2525807904363069,0.2707369489294728,0.3496678851327194,0.3242791657677644
2019-01-23,0.1702267135726623,0.0640790800887633,0.4928296983677093,0.6770775098517829,0.4299121139419114,0.5198135542487907,0.5196055607999838,0.538096208744149,0.6435951029755167,0.2509968644351595,0.5474214360531906,0.0,0.0,0.1780458286445138,0.3319489333462815,0.0,0.0,0.0939201703125589,0.5037381091782317,0.5295063755105581,0.6907875195025586,0.613126513194818,0.9900489561786708,0.8222923929598976,0.180233359443373,0.7941872797762044,0.431692523978687,0.9999829451893788,0.2067572088051948,0.3384568186338862,0.4528573859194713,0.92,0.24,0.8400000000000001,0.0,1.0,0.5359131960368,0.5814625274135493,0.6928108374723895,0.654036833216524,0.6603837836189713,0.4455291078072525,0.6231636812111576,0.4873326883162365,0.2181948084416393,0.264479358620042,0.3038011719318719,0.4363173287996537
2019-01-24,0.1701078848131573,0.0798950978414363,0.4970462984037301,0.7370732655314982,0.4292129806709541,0.5230484678898778,0.5189165616945045,0.5379725797620643,0.658568083062206,0.1861526672441343,0.5428455041673756,0.0,0.0,0.1791914277668016,0.3311932216094504,0.0,0.0,0.0758806687824727,0.5023316553225909,0.5205002273208674,0.7022414662205921,0.6253218435999155,0.990195933345236,0.8183693975991402,0.1839463216083533,0.7964368058346399,0.420661560506498,0.9999914725946928,0.1954419311017092,0.3232195346291272,0.4324698025616904,0.88,0.2,0.8400000000000001,0.0,0.0,0.534807366520162,0.4466878507605488,0.5083734543925725,0.6534791844157044,0.7291330853460141,0.4486475730597082,0.6208858376565536,0.4704662977097812,0.2050957092464072,0.2555319803406796,0.2929489429944773,0.4157502942768387
2019-01-25,0.1751826647391583,0.0562759733709905,0.5011729424392926,0.6976199976166232,0.4369137323996652,0.5312752530844502,0.5176102622719467,0.5421923422810194,0.6401822945763679,0.1885506069381648,0.6419568355242764,0.0,0.0,0.1730217043092955,0.3809606849748458,0.0,0.0,0.0762331046367881,0.5069325976675833,0.5244559906145276,0.7289254841901558,0.6338529566614763,0.9903539801657094,0.8128293848097208,0.178643701682675,0.8009723795806015,0.4189682748822069,0.9999957362973502,0.1964195699078329,0.3661547695425841,0.4110132850868406,0.84,0.16,0.8400000000000001,0.0,0.0,0.575128409092567,0.7896032788038997,0.6059178856593327,0.659888330511032,0.683713836508262,0.4627397064653196,0.6279999939939538,0.4775524924340558,0.1736360578912311,0.238908379977442,0.2619784277123315,0.4750178582811367
2019-01-28,0.1689080302104436,0.080782731490821,0.4978028878506163,0.6073802040135199,0.4228769279313333,0.5165341697325712,0.5128080509989136,0.5357170162123089,0.5540672130033109,0.1836708301250285,0.4869477665027957,0.0,0.0,0.1753214948778939,0.3039856468983725,0.0,0.0,0.0837125212173205,0.5024453754295476,0.5107363955000108,0.6165067728215246,0.647577325270308,0.9904472064938642,0.8032032712664182,0.1751919805488667,0.8002305508476079,0.3942683163660087,0.999997868148679,0.183041979941866,0.3408502003869511,0.4759078380211686,0.8,0.12,0.8400000000000001,0.0,0.0,0.5156192329598569,0.2834999316642261,0.5065970204095583,0.6549410091780925,0.6540035247592408,0.4311017377047234,0.6209114667436022,0.4521011977756931,0.1725379498891867,0.2252790968379583,0.2740593115539629,0.3466396194576425
2019-01-29,0.166067773722726,0.0419285858382085,0.4948818646050467,0.6241784968168493,0.4195960368365428,0.5169543680579892,0.5082529180870141,0.533708687190103,0.487453135599849,0.1743750704091539,0.408546389977788,0.0,0.0,0.1882297475213261,0.2676683846416555,0.0,0.0,0.0960496780053958,0.4950474322063414,0.4943531135553274,0.5833826745943933,0.6930236095179724,0.9904616172347862,0.7945657617787463,0.1623316478346856,0.7996377200278443,0.3751240544212793,0.4999989340743394,0.1759070088598806,0.3240743125860742,0.5002223542778897,0.76,0.08,0.8400000000000001,0.0,0.0,0.4908603591218732,0.0729349442937359,0.3820127182539541,0.6463651469328048,0.5915818937874886,0.4187066227382057,0.6092869723233485,0.4218011647156646,0.1347540261077676,0.2030071018098697,0.2391893927709336,0.3845693120346058
2019-01-30,0.17416249915166,0.0812588259027637,0.5015389286529712,0.6790791487485832,0.4368932822906082,0.5318024326999555,0.5110246794703259,0.5423424308451951,0.4909830554957436,0.1664623817356855,0.5996753593782449,0.0,0.0,0.1710645551254091,0.3517828120128607,0.0,0.0,0.0966494490345045,0.4986938846980727,0.5017650259205965,0.5828846074573066,0.6405960102033091,0.9904992037213448,0.7852843156221482,0.149403072293016,0.7980427505946773,0.3568496857456704,0.5000449592855267,0.1690383793543272,0.3570462699995987,0.461690787897093,0.72,0.04,0.8400000000000001,0.0,0.0,0.556257931459501,0.6291169048887089,0.3285172602822238,0.6507875791070609,0.6701113304029687,0.4945577012883255,0.6149329344334988,0.4354033480923052,0.1452271104226165,0.1883406866256104,0.2698748945984143,0.510684065503616
2019-01-31,0.182248504836355,0.1247528747226145,0.5103696694815127,0.6984099982772557,0.457656633822309,0.5366929388676768,0.5181849587094902,0.5538239045438453,0.5725638694413009,0.1819616500299485,0.75624905849223,1.0,0.0,0.1826533624800012,0.4305446695775922,1.0,0.0,0.0962804503307593,0.5109412405028007,0.5236735161233363,0.6542692505889396,0.5674596680760778,0.990626721273336,0.7795867994706015,0.1754395939898433,0.7981864220176645,0.3509076650391874,0.6250907180153019,0.1812637108712071,0.4390997346683985,0.4260816703662035,1.0,0.0,1.0,1.0,0.0,0.6101297259033985,1.0,0.5673506163941484,0.6653033746261603,0.7819307771882706,0.5696952706079692,0.6339164144210319,0.4755096349305604,0.1987356639774882,0.1927074085014798,0.3466660629292696,0.5082054374869176
2019-02-01,0.1801415299018159,0.0960419608634254,0.505476714015984,0.7300552820812248,0.4484637935889444,0.527620115738406,0.5210630022496227,0.551422354397188,0.6479784273476611,0.1532667507455877,0.7133317183942363,0.0,0.0,0.1859846394503365,0.3976279055543432,1.0,0.0,0.0928688644835354,0.5174455052428181,0.5305306587332458,0.7011105930130859,0.5484096433774739,0.9907840640043424,0.7724457278219932,0.1740669257290946,0.8001779376053937,0.3547433067458262,0.7501249704422772,0.1965477998789502,0.4423709168465379,0.403337256960448,1.0,0.0,1.0,0.0,0.0,0.5900288896773074,0.8427721679911209,0.8239630242932767,0.673235787662674,0.7409101995779623,0.4908502318484461,0.6438722830412661,0.4878137881414422,0.2139895665618846,0.2007904373490804,0.3616598893980116,0.3939561800866558
2019-02-04,0.1867494277167347,0.2787815210812991,0.5244194091179692,0.7688122021937691,0.480744759028044,0.5251422227319341,0.5229349122066244,0.5693709906148863,0.7492891964749804,0.1843521904290279,0.802755061640028,1.0,0.0,0.1945287049559143,0.4568074256975322,1.0,0.0,0.0819532815905229,0.5299284345469737,0.5471236763570644,0.7351736865041024,0.5161679248445579,0.991015141155882,0.7674879037071264,0.1794023720025179,0.8031915594304276,0.3629110383536748,0.8438977831868057,0.2153383642126994,0.4447979597323275,0.3766555849335362,1.0,0.0,1.0,0.0,0.0,0.6310789678260429,1.0,0.9475907226637073,0.6880564804120628,0.787935521811176,0.5254871872705441,0.6629443706437261,0.5176321397967063,0.387397607343323,0.2594325212807216,0.5656456484109466,0.4901796085708866
2019-02-05,0.1897780929639071,0.2944684284849707,0.5445675990078781,0.8506205967305351,0.4900470708802978,0.5260918775290392,0.5186353223622453,0.5778330274222331,0.7761444293364481,0.2163476580275203,0.7885023082949683,1.0,0.0,0.1944360261262787,0.4695616952066688,1.0,0.0,0.0819532815905229,0.5426193513258855,0.5607844944747754,0.7428747342081861,0.5618111785123804,0.9913102045949302,0.7687450757245408,0.1830316172876168,0.8112045738647722,0.3916286795946886,0.9064120328245934,0.2386339367242752,0.4518167146524328,0.3475667061861637,1.0,0.12,0.94,0.0,0.0,0.6484536155924719,1.0,0.9475907226637073,0.7035129373251843,0.8082732337122802,0.5261527350938666,0.6821348734657021,0.5417462869651161,0.5116853211323575,0.3437423413016353,0.6692047956222777,0.4499294610794287
2019-02-06,0.1813790662564205,0.1571272947347186,0.5351771151834341,0.7714678692581727,0.4533059041794108,0.5224653519148186,0.5152360155008484,0.5641976500093377,0.687880801765408,0.2221930261488337,0.6052596437910879,0.0,0.0,0.2084010370314705,0.3648986855974973,0.0,0.0,0.0892046095695736,0.5414914318670574,0.5460401902406652,0.6667800344080181,0.60392865201867,0.9915472159218374,0.7742750464972993,0.1577351137821673,0.8138437411798273,0.3949359456526819,0.9454830792762492,0.2549793248435502,0.4101393424677403,0.3441578636188313,1.0,0.08,0.96,0.0,0.0,0.5684939752762334,0.4926201659450049,0.8308733886483353,0.7014571662085892,0.7633280775274077,0.4612250541190953,0.680131689868185,0.5145989985730945,0.5040802478035038,0.4089019543684741,0.5919412966449238,0.3269058591560024
2019-02-07,0.1764578828456538,0.1169497680048416,0.5385660999684505,0.7929209040528744,0.4366260063032334,0.5104874953674677,0.5107324754869264,0.5576933768004878,0.625571591674319,0.2208213197201458,0.5030129019700275,0.0,0.0,0.2083345411900614,0.3093941464621522,0.0,0.0,0.1052571745466669,0.5337607717764111,0.5219780201321165,0.6330317022014397,0.6705805896174801,0.9916811493078794,0.7771263214778551,0.1615171991017077,0.8154261533336261,0.3948254192169218,0.9689255633184606,0.2476423755393457,0.3791729523206569,0.4530190757715366,0.96,0.04,0.96,0.0,0.0,0.5274544657382676,0.2322060438114078,0.5749420699188045,0.6916766027273246,0.7527344631258364,0.4826903764533936,0.668099737172489,0.4709066019973494,0.4687039312321118,0.4503854861810922,0.496417687727267,0.3628916049224203
